,relax_refresh,cool_impress,light_interest,mystery_elegant,classic_creative,sexy_chic,klasiko_malikhain,fun_boring,M_F,pretty_adorable,beauty_cute,child_profe,calm_live,masikip_maayos,simple_luxury,crowded_neat,plain_sopshiticated,comfort_style,oldf_future,gorgeous_charm,masaya_nakakabagot,birthdate,college,gender,highschool1,highschool2,device,hobbies,primaryshop,shopnumber,shophours,shopitems,products,price,designorfunctionality,homepage,header_color,header_font_color,header_font_weight,header_letter_spacing,top_bottom_padding,left_right_padding,text_align,text_size,top_bottom_margin,left_right_margin,border_radius,button_bg_color,button_font_color,font_serif,font_sans_serif
2283,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#0D47A1,#90CAF9,500,1,16,0,1,2,24,16,0,#2196F3,#FFEB3B,0,0
2284,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#880E4F,#FFEB3B,700,0,16,0,1,0,16,24,0,#FFF59D,#1B5E20,1,0
2285,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#3E2723,#BCAAA4,700,0,0,12,0,0,12,12,0,#FFF59D,#1B5E20,0,0
2286,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#3E2723,#A5D6A7,500,0,24,16,0,1,12,16,25,#FFF59D,#0D47A1,2,1
2287,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#0D47A1,#A5D6A7,700,0,24,12,0,0,12,24,0,#B71C1C,#FFEB3B,1,1
2288,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#0D47A1,#F48FB1,500,0,8,24,0,2,12,24,25,#FFF59D,#880E4F,0,0
2289,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#0D47A1,#FFEB3B,500,0,8,16,1,2,12,8,25,#F44336,#FFF59D,0,1
2290,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#3E2723,#F57F17,700,0,12,12,0,0,24,24,0,#880E4F,#EF9A9A,1,1
2291,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#A5D6A7,#3E2723,700,0,12,0,0,0,8,8,0,#0D47A1,#FFEB3B,2,0
2292,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#FFF59D,#880E4F,700,1,16,16,1,0,8,24,25,#FFF59D,#880E4F,1,2
2293,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#FFEB3B,#B71C1C,500,1,0,0,1,0,12,12,25,#F48FB1,#0D47A1,1,0
2294,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#FFF59D,#B71C1C,700,0,24,0,0,1,8,12,0,#BCAAA4,#3E2723,1,2
2295,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#FFEB3B,#0D47A1,700,1,12,8,1,2,8,8,0,#FFEB3B,#1B5E20,1,2
2296,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#90CAF9,#3E2723,500,0,0,8,1,1,12,12,25,#2196F3,#FFEB3B,2,2
2297,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#E91E63,#FFEB3B,700,0,16,8,0,0,8,8,25,#F44336,#FFF59D,2,2
2298,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#90CAF9,#0D47A1,700,0,16,16,1,0,24,16,0,#FFEB3B,#3E2723,0,2
2299,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#E91E63,#FFEB3B,700,0,8,12,1,2,24,8,25,#FFF59D,#3E2723,2,0
2300,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#F48FB1,#880E4F,500,1,12,0,1,0,24,16,25,#FFF59D,#B71C1C,0,0
2301,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#EF9A9A,#3E2723,500,1,0,0,1,1,16,12,25,#880E4F,#F57F17,2,1
2302,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#90CAF9,#B71C1C,500,0,0,24,0,0,16,16,25,#FFEB3B,#1B5E20,2,1
2303,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#0D47A1,#FFEB3B,700,1,16,12,0,0,16,24,0,#FFF59D,#2196F3,1,2
2304,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#FFEB3B,#B71C1C,500,0,24,24,1,0,12,12,0,#FFF59D,#3E2723,2,2
2305,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#F44336,#FFF59D,700,0,8,16,1,1,12,8,25,#F44336,#FFF59D,2,2
2306,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#1B5E20,#FFF59D,500,0,12,12,0,2,24,16,25,#FFF59D,#3E2723,1,0
2307,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#3E2723,#FFEB3B,700,1,12,8,1,1,12,16,0,#FFF59D,#880E4F,1,1
2308,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#2196F3,#FFF59D,700,0,16,0,0,1,24,8,0,#FFF59D,#0D47A1,1,2
2309,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,1,1,0,0,0,1,0,1,1,1,0,1,1,1,#FFEB3B,#0D47A1,700,1,8,24,1,1,16,24,0,#A5D6A7,#1B5E20,2,0
2310,4,4,4,3,3,4,4,4,4,4,4,5,3,4,3,3,3,3,2,3,2,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#2196F3,#79FF48,700,1,8,8,0,0,16,24,0,#E91E63,#FFF59D,2,1
2311,3,5,5,3,3,5,5,3,3,3,2,3,4,1,4,3,2,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#2196F3,#79FF48,700,0,24,24,0,1,24,8,0,#FFEB3B,#0D47A1,1,0
2312,3,3,4,3,4,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#0D47A1,#79FF48,700,0,16,0,0,0,24,24,25,#2196F3,#FFF59D,1,1
2313,5,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,4,3,4,4,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#880E4F,#FFEB3B,500,0,8,0,1,0,24,16,0,#3E2723,#F48FB1,0,2
2314,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#90CAF9,#3E2723,500,1,24,12,0,0,8,12,25,#FFF59D,#0D47A1,0,0
2315,4,3,3,5,3,3,5,5,3,3,3,5,3,3,5,3,2,3,3,5,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#1B5E20,#F57F17,500,0,0,0,1,1,8,24,25,#FFF59D,#1B5E20,0,2
2316,4,3,3,4,3,5,3,2,3,4,3,4,4,3,4,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#2196F3,#FFF59D,700,1,8,12,0,0,16,24,0,#90CAF9,#3E2723,1,1
2317,3,3,3,3,3,5,3,3,5,5,4,3,3,4,3,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#A5D6A7,#880E4F,500,0,0,24,0,1,8,24,0,#EF9A9A,#880E4F,1,1
2318,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#0D47A1,#90CAF9,500,1,16,0,1,2,24,16,0,#2196F3,#FFEB3B,0,0
2319,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#880E4F,#FFEB3B,700,0,16,0,1,0,16,24,0,#FFF59D,#1B5E20,1,0
2320,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#3E2723,#BCAAA4,700,0,0,12,0,0,12,12,0,#FFF59D,#1B5E20,0,0
2321,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#3E2723,#A5D6A7,500,0,24,16,0,1,12,16,25,#FFF59D,#0D47A1,2,1
2322,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#0D47A1,#A5D6A7,700,0,24,12,0,0,12,24,0,#B71C1C,#FFEB3B,1,1
2323,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#0D47A1,#F48FB1,500,0,8,24,0,2,12,24,25,#FFF59D,#880E4F,0,0
2324,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#0D47A1,#FFEB3B,500,0,8,16,1,2,12,8,25,#F44336,#FFF59D,0,1
2325,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#3E2723,#F57F17,700,0,12,12,0,0,24,24,0,#880E4F,#EF9A9A,1,1
2326,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#A5D6A7,#3E2723,700,0,12,0,0,0,8,8,0,#0D47A1,#FFEB3B,2,0
2327,3,4,3,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#FFF59D,#880E4F,700,1,16,16,1,0,8,24,25,#FFF59D,#880E4F,1,2
2328,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#FFEB3B,#B71C1C,500,1,0,0,1,0,12,12,25,#F48FB1,#0D47A1,1,0
2329,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#FFF59D,#B71C1C,700,0,24,0,0,1,8,12,0,#BCAAA4,#3E2723,1,2
2330,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#FFEB3B,#0D47A1,700,1,12,8,1,2,8,8,0,#FFEB3B,#1B5E20,1,2
2331,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,5,3,5,3,4,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#90CAF9,#3E2723,500,0,0,8,1,1,12,12,25,#2196F3,#FFEB3B,2,2
2332,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#E91E63,#FFEB3B,700,0,16,8,0,0,8,8,25,#F44336,#FFF59D,2,2
2333,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,5,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#90CAF9,#0D47A1,700,0,16,16,1,0,24,16,0,#FFEB3B,#3E2723,0,2
2334,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#E91E63,#FFEB3B,700,0,8,12,1,2,24,8,25,#FFF59D,#3E2723,2,0
2335,5,3,4,3,4,3,3,3,3,4,2,4,3,3,3,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#F48FB1,#880E4F,500,1,12,0,1,0,24,16,25,#FFF59D,#B71C1C,0,0
2336,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#EF9A9A,#3E2723,500,1,0,0,1,1,16,12,25,#880E4F,#F57F17,2,1
2337,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#90CAF9,#B71C1C,500,0,0,24,0,0,16,16,25,#FFEB3B,#1B5E20,2,1
2338,3,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#0D47A1,#FFEB3B,700,1,16,12,0,0,16,24,0,#FFF59D,#2196F3,1,2
2339,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#FFEB3B,#B71C1C,500,0,24,24,1,0,12,12,0,#FFF59D,#3E2723,2,2
2340,3,1,1,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#F44336,#FFF59D,700,0,8,16,1,1,12,8,25,#F44336,#FFF59D,2,2
2341,3,4,3,3,3,4,2,3,3,4,3,2,3,3,3,3,3,3,3,4,4,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#1B5E20,#FFF59D,500,0,12,12,0,2,24,16,25,#FFF59D,#3E2723,1,0
2342,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#3E2723,#FFEB3B,700,1,12,8,1,1,12,16,0,#FFF59D,#880E4F,1,1
2343,3,4,3,3,5,5,3,2,3,2,3,3,3,3,3,3,3,3,2,1,2,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#2196F3,#FFF59D,700,0,16,0,0,1,24,8,0,#FFF59D,#0D47A1,1,2
2344,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,4,20,3,0,0,0,0,3,1,1,0,0,1,2,1,0,#FFEB3B,#0D47A1,700,1,8,24,1,1,16,24,0,#A5D6A7,#1B5E20,2,0
2345,2,4,2,4,2,3,2,3,3,2,2,4,2,3,3,4,2,4,3,4,2,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#2196F3,#79FF48,700,1,8,8,0,0,16,24,0,#E91E63,#FFF59D,2,1
2346,4,2,4,2,4,4,2,2,3,3,3,3,4,2,4,2,4,4,4,4,2,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#2196F3,#79FF48,700,0,24,24,0,1,24,8,0,#FFEB3B,#0D47A1,1,0
2347,2,4,4,4,4,2,3,2,2,2,2,3,4,4,2,4,4,4,2,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#0D47A1,#79FF48,700,0,16,0,0,0,24,24,25,#2196F3,#FFF59D,1,1
2348,4,2,2,4,2,2,2,2,3,3,3,3,4,3,3,4,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#880E4F,#FFEB3B,500,0,8,0,1,0,24,16,0,#3E2723,#F48FB1,0,2
2349,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#90CAF9,#3E2723,500,1,24,12,0,0,8,12,25,#FFF59D,#0D47A1,0,0
2350,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#1B5E20,#F57F17,500,0,0,0,1,1,8,24,25,#FFF59D,#1B5E20,0,2
2351,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#2196F3,#FFF59D,700,1,8,12,0,0,16,24,0,#90CAF9,#3E2723,1,1
2352,3,3,3,3,2,3,3,3,3,2,4,3,3,2,3,3,4,3,3,2,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#A5D6A7,#880E4F,500,0,0,24,0,1,8,24,0,#EF9A9A,#880E4F,1,1
2353,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#0D47A1,#90CAF9,500,1,16,0,1,2,24,16,0,#2196F3,#FFEB3B,0,0
2354,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#880E4F,#FFEB3B,700,0,16,0,1,0,16,24,0,#FFF59D,#1B5E20,1,0
2355,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#3E2723,#BCAAA4,700,0,0,12,0,0,12,12,0,#FFF59D,#1B5E20,0,0
2356,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#3E2723,#A5D6A7,500,0,24,16,0,1,12,16,25,#FFF59D,#0D47A1,2,1
2357,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#0D47A1,#A5D6A7,700,0,24,12,0,0,12,24,0,#B71C1C,#FFEB3B,1,1
2358,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#0D47A1,#F48FB1,500,0,8,24,0,2,12,24,25,#FFF59D,#880E4F,0,0
2359,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#0D47A1,#FFEB3B,500,0,8,16,1,2,12,8,25,#F44336,#FFF59D,0,1
2360,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#3E2723,#F57F17,700,0,12,12,0,0,24,24,0,#880E4F,#EF9A9A,1,1
2361,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#A5D6A7,#3E2723,700,0,12,0,0,0,8,8,0,#0D47A1,#FFEB3B,2,0
2362,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#FFF59D,#880E4F,700,1,16,16,1,0,8,24,25,#FFF59D,#880E4F,1,2
2363,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#FFEB3B,#B71C1C,500,1,0,0,1,0,12,12,25,#F48FB1,#0D47A1,1,0
2364,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#FFF59D,#B71C1C,700,0,24,0,0,1,8,12,0,#BCAAA4,#3E2723,1,2
2365,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#FFEB3B,#0D47A1,700,1,12,8,1,2,8,8,0,#FFEB3B,#1B5E20,1,2
2366,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#90CAF9,#3E2723,500,0,0,8,1,1,12,12,25,#2196F3,#FFEB3B,2,2
2367,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#E91E63,#FFEB3B,700,0,16,8,0,0,8,8,25,#F44336,#FFF59D,2,2
2368,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#90CAF9,#0D47A1,700,0,16,16,1,0,24,16,0,#FFEB3B,#3E2723,0,2
2369,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#E91E63,#FFEB3B,700,0,8,12,1,2,24,8,25,#FFF59D,#3E2723,2,0
2370,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#F48FB1,#880E4F,500,1,12,0,1,0,24,16,25,#FFF59D,#B71C1C,0,0
2371,3,3,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#EF9A9A,#3E2723,500,1,0,0,1,1,16,12,25,#880E4F,#F57F17,2,1
2372,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#90CAF9,#B71C1C,500,0,0,24,0,0,16,16,25,#FFEB3B,#1B5E20,2,1
2373,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#0D47A1,#FFEB3B,700,1,16,12,0,0,16,24,0,#FFF59D,#2196F3,1,2
2374,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#FFEB3B,#B71C1C,500,0,24,24,1,0,12,12,0,#FFF59D,#3E2723,2,2
2375,3,3,3,3,4,3,3,2,3,3,3,3,3,2,3,3,4,3,3,2,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#F44336,#FFF59D,700,0,8,16,1,1,12,8,25,#F44336,#FFF59D,2,2
2376,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#1B5E20,#FFF59D,500,0,12,12,0,2,24,16,25,#FFF59D,#3E2723,1,0
2377,3,3,3,3,3,3,3,2,3,3,3,3,3,1,3,3,4,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#3E2723,#FFEB3B,700,1,12,8,1,1,12,16,0,#FFF59D,#880E4F,1,1
2378,3,3,2,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,2,4,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#2196F3,#FFF59D,700,0,16,0,0,1,24,8,0,#FFF59D,#0D47A1,1,2
2379,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,5,0,0,0,1,3,0,0,0,0,2,0,1,0,#FFEB3B,#0D47A1,700,1,8,24,1,1,16,24,0,#A5D6A7,#1B5E20,2,0
2380,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,3,1,0,0,1,4,0,0,1,2,0,1,1,1,#2196F3,#79FF48,700,1,8,8,0,0,16,24,0,#E91E63,#FFF59D,2,1
2381,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,19,3,1,0,0,1,4,0,0,1,2,0,1,1,1,#2196F3,#79FF48,700,0,24,24,0,1,24,8,0,#FFEB3B,#0D47A1,1,0
2382,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,19,3,1,0,0,1,4,0,0,1,2,0,1,1,1,#0D47A1,#79FF48,700,0,16,0,0,0,24,24,25,#2196F3,#FFF59D,1,1
2383,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,3,1,0,0,1,4,0,0,1,2,0,1,1,1,#880E4F,#FFEB3B,500,0,8,0,1,0,24,16,0,#3E2723,#F48FB1,0,2
2384,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,3,1,0,0,1,4,0,0,1,2,0,1,1,1,#90CAF9,#3E2723,500,1,24,12,0,0,8,12,25,#FFF59D,#0D47A1,0,0
2385,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,3,1,0,0,1,4,0,0,1,2,0,1,1,1,#1B5E20,#F57F17,500,0,0,0,1,1,8,24,25,#FFF59D,#1B5E20,0,2
2386,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,19,3,1,0,0,1,4,0,0,1,2,0,1,1,1,#2196F3,#FFF59D,700,1,8,12,0,0,16,24,0,#90CAF9,#3E2723,1,1
2387,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,5,19,3,1,0,0,1,4,0,0,1,2,0,1,1,1,#A5D6A7,#880E4F,500,0,0,24,0,1,8,24,0,#EF9A9A,#880E4F,1,1
2388,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,19,3,1,0,0,1,4,0,0,1,2,0,1,1,1,#0D47A1,#90CAF9,500,1,16,0,1,2,24,16,0,#2196F3,#FFEB3B,0,0
2389,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,3,1,0,0,1,4,0,0,1,2,0,1,1,1,#880E4F,#FFEB3B,700,0,16,0,1,0,16,24,0,#FFF59D,#1B5E20,1,0
2390,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,19,3,1,0,0,1,4,0,0,1,2,0,1,1,1,#3E2723,#BCAAA4,700,0,0,12,0,0,12,12,0,#FFF59D,#1B5E20,0,0
2391,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,3,1,0,0,1,4,0,0,1,2,0,1,1,1,#3E2723,#A5D6A7,500,0,24,16,0,1,12,16,25,#FFF59D,#0D47A1,2,1
2392,3,4,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,4,3,3,4,19,3,1,0,0,1,4,0,0,1,2,0,1,1,1,#0D47A1,#A5D6A7,700,0,24,12,0,0,12,24,0,#B71C1C,#FFEB3B,1,1
